Name,Ocupacion__c,Score_Buro__c,Tipo_de_Vivienda__c,AnnualRevenue,Id_Externo__c
Bianca,NINGUNO,339,Arrendada,9542.8,146f8b01-26cb-44a1-95cf-27dd4aaab513
Gayla,SECTOR PUBLICO,121,Vive con Familiares,4270.02,fa55351a-5335-4695-8096-72147fbb8a61
Wayne,PROFESIONAL,196,Arrendada,8821.49,1527e3f5-de9b-436a-b95f-0ff3c9173913
Belle,SECTOR PRIVADO,693,Vive con Familiares,2102.74,055195c8-48ff-44c4-af8e-82eb67cfb9e9
Doralyn,PROFESIONAL,239,Arrendada,4373.68,6cb3216a-ee77-48ff-8b1f-c36c76fb54ae
Margaret,JUBILADO,109,Arrendada,3813.0,9d48e1bd-7809-4feb-809b-bb248ec4c019
Dalston,NINGUNO,568,Propia,8667.74,e0c6a2e9-e5d1-4c1b-ba5e-237c63dcfacf
Gerrard,NINGUNO,932,Propia,4097.89,ae80f668-d5b1-44e0-befa-104629e0cf2a
Adelaida,SECTOR PRIVADO,503,Arrendada,7710.29,831a4863-4d23-4c65-a6a2-bb7d08e1e486
Jerome,PROFESIONAL,642,Propia,3406.51,2bb0a3a4-2d09-4978-bc88-1ffc8b90be17
Wilton,INDEPENDIENTE,214,Vive con Familiares,7649.87,340377e2-b256-4e05-a2ba-46162f53d6f9
Pincus,JUBILADO,653,Propia,5038.78,5926bf8f-fe09-4661-85a3-6c22e30b81e9
Berk,SECTOR PRIVADO,39,Propia,6109.73,56d676fd-18f2-4269-bb64-0de4c8811073
Jocelyn,SECTOR PUBLICO,884,Vive con Familiares,4610.57,af1b796f-ec76-4da6-8d9c-5a8dda5579e1
Bond,PROFESIONAL,938,Arrendada,4546.69,5b08fd10-fe84-434d-9552-ca37c1a55b80
Lacey,PROFESIONAL,188,Arrendada,5559.4,8e58f45e-f5d2-4dad-96fe-5e86443de82b
Christyna,SECTOR PRIVADO,209,Arrendada,5198.58,2e2552d4-1ec8-408f-b204-3344ed5e2c6b
Willie,NINGUNO,583,Propia,9675.53,f1d97948-95bb-46d9-bb4e-f5272dfab6b2
Ariel,SECTOR PUBLICO,944,Arrendada,6690.34,2297ff42-c481-43a6-81f0-8d7c527501f2
Hans,SECTOR PRIVADO,839,Vive con Familiares,3404.76,1bd87991-4d1b-4403-8e73-a46bfe8cef4a
Rene,INDEPENDIENTE,904,Vive con Familiares,2918.15,a9ac4015-fb63-4c35-b8f8-4e74ac87fa0c
Prue,SECTOR PUBLICO,928,Arrendada,6708.02,884a6fc2-b0c4-4c43-8014-637635cb97d8
Buck,SECTOR PRIVADO,872,Vive con Familiares,2578.56,6003b968-eb97-46af-bf8c-a7c873ec0082
Damien,SECTOR PRIVADO,55,Vive con Familiares,8584.52,2af3b8ea-fb94-4626-83d2-49291a769bf1
Chrystal,NINGUNO,631,Vive con Familiares,4835.92,7c967568-e1b9-4980-bba3-918db2e2d4de
Wyatt,PROFESIONAL,398,Vive con Familiares,7815.18,f376dd1c-fc3e-4352-9ec9-d4f5ee64fb2c
Octavia,INDEPENDIENTE,352,Vive con Familiares,-708.6,4734b603-2b04-4bab-82f9-091c7db4cdbf
Christopher,JUBILADO,34,Propia,5599.9,6aa1b181-9cbd-454d-8505-2fd6629f6224
Corry,NINGUNO,64,Arrendada,5228.19,aff94eba-3abe-4c03-bdc6-d0b85aa06795
Jo,SECTOR PRIVADO,431,Propia,3212.2,e5b4b80d-88ad-46bc-896a-9c4eecbdbc64
Milly,JUBILADO,45,Vive con Familiares,2123.96,6f549fc5-d751-480e-8627-117d2ec32b12
Giacinta,PROFESIONAL,162,Propia,4690.82,14c47f57-dc00-4bc2-a04c-b56b5394d76f
Cart,JUBILADO,893,Vive con Familiares,6604.52,c9e39a31-1fbe-43ff-b3b3-38d1e4af7c88
Emilia,NINGUNO,645,Arrendada,4014.26,0bfea566-1c43-4753-ab14-be6277ee71e6
Michal,SECTOR PRIVADO,939,Propia,6068.46,432c7135-cf35-4485-8515-243c88766354
Daniela,SECTOR PRIVADO,480,Vive con Familiares,5474.91,30c7b554-07d0-45b2-b68b-3c28df91f37b
Conn,NINGUNO,699,Propia,370.79,ea128f68-7197-4620-b9bb-94549c5bd019
Clemmie,INDEPENDIENTE,41,Arrendada,733.1,4d2e1ccd-6d1a-492b-92f7-3b694f00c592
Sheelagh,JUBILADO,208,Arrendada,-1454.53,c35bba20-7b8a-49ec-a9b2-111a8c3de65c
Linell,JUBILADO,532,Propia,1857.78,5eaab68f-7150-4a93-a406-bc640ca9ba68
Adiana,SECTOR PUBLICO,473,Arrendada,10286.71,4b711488-0079-4a03-9dfa-9c302ef698c0
Johann,SECTOR PRIVADO,301,Propia,8043.02,7dfd7e50-5892-4aeb-b689-9ca0b2f01aeb
Jorgan,INDEPENDIENTE,896,Arrendada,7249.1,a309bf33-6e54-410d-8fac-5b3486c25a6d
Vonnie,NINGUNO,999,Propia,10187.15,f403ec5b-9554-43c0-97ce-a538ae7a88d3
Shantee,JUBILADO,1,Vive con Familiares,1726.0,8a24d81b-a8df-4219-bc0e-7e4d6d7e062f
Aridatha,NINGUNO,293,Propia,5881.99,bdeadd0a-1063-4412-80e7-6bad03982eba
Raynor,INDEPENDIENTE,663,Vive con Familiares,7641.05,bcaa9dd0-be88-4e6b-b13d-1b9b42ec36bd
Virgina,INDEPENDIENTE,252,Arrendada,7951.85,102c53f0-cdab-4b95-b0aa-a71a743d1254
Taylor,JUBILADO,454,Arrendada,4526.63,47cb0f62-1d82-424d-999d-22b71f7e104b
Judon,JUBILADO,145,Arrendada,2882.61,6af0d50e-55ab-4b31-bdd7-88231e6fa6c1
Olin,NINGUNO,674,Propia,3970.13,6016678e-8162-4a52-a1b0-40cbdbccecfc
Quintus,PROFESIONAL,685,Arrendada,11851.93,2aba3dc0-7a1f-4f54-90c6-041ad5d04e27
Jolynn,SECTOR PUBLICO,633,Arrendada,6504.31,9cbda773-54b8-4ad5-b735-9111f0508076
Shoshanna,PROFESIONAL,297,Vive con Familiares,-2760.53,dfda259e-0d0a-4499-bb0d-056af9b3f0d0
Annabell,NINGUNO,645,Propia,6698.24,c850917f-213a-488b-9532-7ef7d9fd7967
Vern,SECTOR PRIVADO,988,Arrendada,7081.28,454d32fe-ff1a-4518-8510-846c53ef872a
Dame,JUBILADO,364,Arrendada,3912.46,ff53a249-0df9-4f78-91a0-f6db2b7692eb
Tabbi,PROFESIONAL,797,Arrendada,2200.72,8b5e8163-eb21-4630-9d1f-1fdc02e72183
Karlis,NINGUNO,714,Propia,2856.17,74ffee24-4129-4fff-b665-1a3af5b72367
Laurie,JUBILADO,166,Vive con Familiares,6434.69,9b53fc72-a5f1-45f3-aa64-041f8c827ab5
Ethelind,NINGUNO,362,Arrendada,6008.4,22bac5ee-01de-4609-8c96-54fdb601b6c3
Myrlene,NINGUNO,658,Propia,2450.47,01b8677b-521e-46a0-bd1f-b5fc816b839f
Jammal,SECTOR PUBLICO,803,Propia,8018.35,b0ac8f03-3cbc-4209-8434-a8d53ea4d912
Michelle,SECTOR PUBLICO,90,Arrendada,3810.5,a148e9b0-bcd3-4631-8b25-31b3a5889de7
Braden,INDEPENDIENTE,388,Vive con Familiares,4917.85,c951c2f4-4043-41d5-8891-9b7c0921843b
Aubrey,INDEPENDIENTE,919,Arrendada,-245.62,6c44d97c-8401-4773-bc7b-e1ed30b2a3f6
Velma,INDEPENDIENTE,447,Vive con Familiares,3686.9,143be671-4f89-4a46-ac59-65638bd52cc4
Richmond,PROFESIONAL,433,Arrendada,7206.33,259f16e5-b39c-4670-8f51-5a15efbec227
Nalani,SECTOR PRIVADO,400,Arrendada,5654.21,de69d186-5361-40ac-a87e-bbc7b2198c16
Corine,SECTOR PUBLICO,16,Vive con Familiares,4747.1,b34b9dac-0d71-47b0-9748-f2e3e1947820
Tracee,SECTOR PRIVADO,29,Arrendada,3704.05,22e19c2a-208a-40a9-8c0a-80d6f4d1eab8
Saunders,INDEPENDIENTE,697,Vive con Familiares,5988.18,201f67da-cf1d-47e3-a587-151d2b964f3c
Shurlock,JUBILADO,774,Propia,3288.28,b6e1da51-5b6e-4118-bf04-f58c7a3336f6
Sargent,SECTOR PUBLICO,240,Arrendada,7997.18,79b0753a-d443-4ee1-a5d8-c59817073612
Ade,SECTOR PUBLICO,613,Arrendada,1178.87,aac9c7b6-d5a6-474f-b45e-c765bea26195
Joelie,NINGUNO,211,Vive con Familiares,5579.51,6cf0082c-c651-46dc-a510-46f8bdc1d682
Gallagher,INDEPENDIENTE,876,Vive con Familiares,8575.37,c84c9748-3c25-4c9d-b8a5-1e10139ac8d9
Gael,INDEPENDIENTE,139,Vive con Familiares,5404.62,1e9a4ade-e675-449e-842e-2510d8f1386f
Bev,PROFESIONAL,337,Arrendada,7327.43,faa807e0-5b79-4717-b286-f9419ff489f1
Ashley,SECTOR PUBLICO,154,Propia,4906.43,c2c320d2-0aff-405e-8d43-4bcc14d3fa16
Josselyn,SECTOR PUBLICO,720,Propia,2198.37,4b816453-af00-4ec6-99fc-08a60aa068b8
Reuben,JUBILADO,344,Vive con Familiares,4749.53,7258a6a1-a44b-42ab-9a13-3c6ecc168786
Rikki,NINGUNO,266,Vive con Familiares,5314.73,4f67c2b3-5d67-4f47-a958-3d386a2531c3
Sandie,JUBILADO,793,Arrendada,4328.98,a6090bf5-b3d6-422a-8c2d-b894303323fa
Dominik,INDEPENDIENTE,329,Arrendada,-1421.07,85ce9783-d387-41e2-8632-c21db748e2d9
Freida,SECTOR PRIVADO,256,Propia,4272.52,00238255-04f7-40c5-8616-312dae5dc22f
Vasili,JUBILADO,22,Arrendada,2513.24,0d00dbcc-0fda-4b4b-8a49-ea8c2b54e749
Chevalier,SECTOR PUBLICO,30,Arrendada,2333.89,0abb59c6-7d8e-4308-abad-fd571d1cec2a
Alexandre,NINGUNO,607,Propia,10032.32,b7a44906-4bae-4d5e-9998-5f9b252c08a7
Elvin,SECTOR PRIVADO,14,Arrendada,3811.26,f18b2212-fe33-40bc-8129-8419632f46bb
Kim,PROFESIONAL,129,Propia,4943.25,a4a38cd8-8697-4e12-b3ac-61950f8fcd72
Abner,INDEPENDIENTE,160,Vive con Familiares,4575.97,0ea5ad8a-5252-4467-940b-02df09425a72
Leshia,PROFESIONAL,743,Arrendada,7953.01,6c7cec48-ec5d-4ae6-84fe-20e8d55ab9df
Tobiah,JUBILADO,4,Vive con Familiares,6454.71,8446dc53-5899-4584-ba16-af3c750e12a7
Ricki,INDEPENDIENTE,382,Vive con Familiares,7317.71,717b14b8-2617-4973-b258-016eb523ae6c
Jaime,PROFESIONAL,691,Arrendada,2994.25,0ad8578c-ae49-4ddb-9a62-60625a360b64
Linnie,SECTOR PUBLICO,434,Propia,4415.49,3f716005-a7cf-433d-89ab-9fae5f5092ca
Gwennie,JUBILADO,38,Vive con Familiares,3559.0,683460ad-dbfc-4a9a-8ec9-a6e9bdf6770a
Karlotte,SECTOR PRIVADO,471,Vive con Familiares,-1364.69,540c10bf-44d4-4f78-850f-3772d9d92e3c
Carri,PROFESIONAL,818,Arrendada,3458.65,de2eff0b-3b35-4627-ba20-34915ba5a874
Cristobal,SECTOR PUBLICO,299,Propia,4347.01,a2f3ce0a-9c69-44fe-9d65-e428d6ae7fae
Calhoun,JUBILADO,775,Vive con Familiares,-1199.93,c13946e9-5e52-4140-b5ac-05cc12435363
Leila,INDEPENDIENTE,609,Propia,4630.4,a9a2e14c-f311-4ce2-97b0-7d265d996909
Helena,JUBILADO,446,Vive con Familiares,3414.12,206af937-4d0d-45b9-a795-092707932055
Paolina,SECTOR PUBLICO,263,Vive con Familiares,2916.66,a9b31ec3-1499-4d9f-86b4-9f0e34d13366
Leanna,SECTOR PRIVADO,38,Arrendada,555.43,5a6607ea-2f97-4d75-8823-b7d41b902aa4
Fabiano,SECTOR PRIVADO,961,Arrendada,5315.46,abe97c72-e6e5-4391-9b86-134d1a834c90
Risa,NINGUNO,504,Propia,2699.63,2e25d513-ba89-45a6-85ff-aca9a337bc3b
Miran,SECTOR PUBLICO,465,Arrendada,8406.36,757321e2-8086-4111-aa78-07cd215ebede
Paloma,SECTOR PUBLICO,60,Vive con Familiares,6644.57,c1749cb0-8aca-4276-9080-abe195e6420a
Nita,PROFESIONAL,514,Arrendada,7111.38,3f21076e-f0ef-4aa2-8634-5c73ca2b17ad
Karney,SECTOR PUBLICO,444,Arrendada,10892.27,43de7145-4363-4698-b51f-d57ff68d7f4b
Wendie,NINGUNO,88,Propia,3798.59,5243a0c2-77c5-4630-8744-1ab1bdb4ce05
Alexander,SECTOR PRIVADO,828,Propia,5318.3,bf41c3a1-ecf9-45f9-84d7-d66e701438ae
Aurthur,PROFESIONAL,817,Arrendada,4378.9,b4b589c1-059f-428b-9068-a091558afae8
Sibyl,NINGUNO,231,Vive con Familiares,4646.19,6c4213f0-2fab-4847-affd-6f728676907d
Alaric,NINGUNO,99,Arrendada,2437.17,b56e8cad-7bef-4860-9323-8c9a1d9a1939
Hurley,INDEPENDIENTE,662,Propia,1860.26,35838bd8-4914-40a6-90fa-4cd5731ac581
Frazer,PROFESIONAL,785,Vive con Familiares,397.32,9a55e49a-5dca-4338-bfee-135aecd38800
Sibella,PROFESIONAL,906,Propia,899.14,2ffeb87f-1275-440a-80eb-32b8a56c3c73
Deonne,SECTOR PUBLICO,312,Vive con Familiares,7494.75,d93b2e06-e787-47b8-83aa-9399ff4ac1b3
Ki,INDEPENDIENTE,449,Vive con Familiares,10201.52,27086038-01b7-471b-9c76-46f719275e57
Ruddie,SECTOR PRIVADO,875,Arrendada,6159.13,8fa86093-c382-4205-b162-22937fcc5db8
Winnie,INDEPENDIENTE,84,Arrendada,5824.53,ef1cb4af-4e9c-495f-b45e-e4f21affdf13
Robert,INDEPENDIENTE,423,Vive con Familiares,6635.86,b50c4467-fdcf-46ec-be88-0108dccba8a9
Corella,INDEPENDIENTE,445,Vive con Familiares,2964.44,8520f247-b6c5-4afd-9fdb-bc8df578e522
Sigismond,INDEPENDIENTE,712,Vive con Familiares,3772.1,112f46a9-ba66-4183-96d4-8356d3a5a6b2
Viv,SECTOR PUBLICO,344,Propia,6613.02,01d8bdac-1d9c-4a6f-891d-051a12943a86
Damita,INDEPENDIENTE,981,Arrendada,700.01,2a2bd76d-6ea7-4b39-91a3-ba6144fba063
Rania,JUBILADO,365,Arrendada,-210.77,a9a185e3-1da4-4b9d-ae96-8fd90d61a786
Alaric,NINGUNO,954,Vive con Familiares,-200.18,407f61cd-e3c8-496a-9c51-0e9a7471b1a4
Rurik,JUBILADO,753,Arrendada,6808.41,4e569237-e78a-412c-9304-bc8301b161d6
Gail,NINGUNO,34,Arrendada,4736.62,2ac46af4-84b3-4e9a-bff6-92297f72d585
Trevor,SECTOR PRIVADO,872,Arrendada,6114.03,fc055c98-0299-4870-b4d2-487e5ab4554e
Hillary,PROFESIONAL,979,Propia,11314.29,184dc06b-02e3-43f3-a6a6-305d602edef4
Jaquelin,PROFESIONAL,773,Arrendada,3292.27,2ebefb10-995a-4d60-9f7b-83033745441b
Chrysler,PROFESIONAL,232,Vive con Familiares,8229.67,10ee6f3c-60af-42c7-bb9b-87aec0ad1f69
Ealasaid,PROFESIONAL,355,Vive con Familiares,1004.77,b34079b2-966a-467b-b087-4e1535a26cf2
Quintin,SECTOR PRIVADO,62,Propia,5443.35,c53737fa-7d8e-4d46-a9ff-d8504f421b5b
Fifi,INDEPENDIENTE,650,Propia,6372.59,b7c9a90a-8858-4916-b695-50bbf21107f9
Nealson,INDEPENDIENTE,929,Vive con Familiares,2056.14,338d3567-8e2e-431f-b2c8-0bc1025ef9cc
Axel,PROFESIONAL,825,Vive con Familiares,9925.38,33ed251f-b127-43f1-bc49-b0818e98ee40
Megan,SECTOR PUBLICO,880,Propia,3532.97,c9c8c4b4-6842-429a-a1be-c89e840541bb
Wendell,SECTOR PRIVADO,430,Propia,5889.08,2911f0a7-f36b-44f4-b0f5-b683f7323277
Miles,INDEPENDIENTE,601,Propia,3889.67,0131d159-740a-403e-bbc1-87b7346f3849
Ariela,SECTOR PUBLICO,261,Propia,3448.34,c821fc0b-0727-4579-8f48-cd72d1bca505
Ingrid,SECTOR PUBLICO,155,Vive con Familiares,6554.97,70614eb2-4dda-41c8-a79c-5b56d819455c
Willi,INDEPENDIENTE,90,Propia,9942.71,f0b9659c-ed33-4abf-8bd9-f21628a150f3
Mersey,SECTOR PUBLICO,514,Vive con Familiares,8762.61,42ae2faa-49c2-4abd-b98c-ccd88a9d309b
Willetta,SECTOR PUBLICO,101,Arrendada,4629.82,8dc9b278-b927-491e-811b-f1582cede25d
Stacia,SECTOR PRIVADO,123,Arrendada,3669.66,08f27c88-1900-426d-9dd7-4a696a31383d
Casandra,NINGUNO,828,Propia,6538.82,58546148-dbb8-49b6-8e48-59e6233e293f
Melicent,JUBILADO,87,Vive con Familiares,9708.87,a3204230-d34b-423c-8610-95dede48e4d2
Melisent,PROFESIONAL,534,Arrendada,889.65,d2498dba-f784-4797-9d0b-30d9ea63fb8e
Ofilia,JUBILADO,976,Propia,7793.99,51e7f2a0-23d2-4fa1-8ff1-4b8f1e42154e
Crystie,SECTOR PRIVADO,775,Arrendada,2068.36,3b4ad035-0891-4acd-ab0c-4389ba187ce0
William,JUBILADO,85,Arrendada,5571.56,b76dbeeb-c5bb-4fe8-a275-a21f5d98ef08
Nat,NINGUNO,787,Vive con Familiares,4150.76,42293058-2376-4a37-a708-52fbfb9aba1e
Emelita,INDEPENDIENTE,491,Arrendada,3526.04,492e9b36-4a46-4b2d-8fef-924c8685c409
Ulberto,SECTOR PUBLICO,433,Propia,5291.15,5d475fbd-3cd4-44db-a41a-bdb517df784a
Annabell,JUBILADO,14,Arrendada,8206.13,1c28c2a0-af4a-4bf7-b494-c37fdefe439d
Nell,SECTOR PUBLICO,814,Vive con Familiares,3553.53,55aab38b-1bf0-4cf6-89b4-4c92cbc0da19
Jodi,INDEPENDIENTE,242,Arrendada,7998.16,ed20c52c-0375-4d7c-ad0c-6ec7b270ed12
Ranee,PROFESIONAL,148,Arrendada,3759.98,93462ae6-81d1-44c6-9973-edd0d7a5d242
Anderea,SECTOR PRIVADO,894,Arrendada,5805.42,bf988a61-d674-42ce-8d70-f54f4e1c5ce8
Ronny,INDEPENDIENTE,141,Arrendada,5413.4,dc1e3267-566b-4ce9-ba81-2bffeb66bf6d
Conrade,PROFESIONAL,560,Vive con Familiares,5518.43,701d48f2-2d41-4d49-b789-581b2e7de0f0
Shana,INDEPENDIENTE,314,Vive con Familiares,10532.34,8c24adad-8fb8-4d7a-9e28-5fbd9dfe0e03
Putnem,JUBILADO,532,Propia,6002.82,f359a761-3d3d-4402-bf7b-e88c0cf461a1
Hughie,PROFESIONAL,107,Vive con Familiares,3598.52,34bfc70c-6bf5-431c-a309-7142745645ea
Benedick,SECTOR PRIVADO,100,Propia,8443.48,3e9f4257-1967-472d-96bb-4da20ba94347
Leone,NINGUNO,630,Vive con Familiares,4623.58,7beac60d-7eb9-410b-8e0e-7e400eda9cd4
Tracey,INDEPENDIENTE,947,Arrendada,4012.14,e7241bbd-a81e-423d-9942-cdcf5c86c437
Alberik,NINGUNO,805,Propia,3475.14,13acd0ff-da45-4565-9978-80d5a112e703
Margot,JUBILADO,937,Propia,6805.37,404b368f-a719-445e-b73e-4c77971565b4
Gunter,SECTOR PRIVADO,353,Arrendada,8864.89,bf5aeef1-a3ab-4ddc-be6a-70582d326fee
Nevsa,NINGUNO,20,Propia,6216.66,732121a4-af78-4fc2-8081-3abc6d2f9c26
Zitella,NINGUNO,111,Vive con Familiares,2623.1,17bded18-8ccf-4c11-9eb0-fbc4232c3fd2
William,PROFESIONAL,318,Vive con Familiares,2673.12,19abc274-d2bc-434e-aa10-30fc0201dabf
Adolpho,PROFESIONAL,98,Arrendada,994.88,dc6085a2-a109-4181-b04e-d2516e1334dd
Mada,SECTOR PRIVADO,750,Vive con Familiares,6570.76,41bcad77-ecf6-41a2-a10f-add037073c69
Berke,PROFESIONAL,840,Propia,6992.11,2ea63c7b-2d18-4a13-95a1-24be877a099d
Correna,NINGUNO,512,Vive con Familiares,5924.13,63a19d17-d9bf-4f9a-b90a-ab8499396d34
Daphna,SECTOR PRIVADO,278,Arrendada,158.07,92f6c56f-f499-4aa0-a8d1-ad7193ddb1e6
Esdras,SECTOR PRIVADO,684,Propia,3145.58,8c48b843-e6a2-460b-8035-1f4d2a93406b
Fabian,SECTOR PRIVADO,876,Vive con Familiares,2221.02,8f025c3c-3e24-4664-9ff1-f7108cc8a5e9
Marve,JUBILADO,841,Propia,4145.6,95a8238d-f847-48a5-ae15-81d65414474e
Selle,INDEPENDIENTE,198,Vive con Familiares,8505.35,52679492-1304-4cbb-8bbc-308dee25c697
Ellsworth,INDEPENDIENTE,981,Propia,661.28,99dd20bf-b438-4526-ace6-4bce2adecbd6
Lida,PROFESIONAL,487,Propia,5526.44,f905f992-4b90-4b9e-9dc8-fc8f7a19e028
Krystalle,PROFESIONAL,140,Propia,5789.45,c40902ff-a5d2-48f3-b57d-efa93a6668cb
Teirtza,SECTOR PRIVADO,781,Vive con Familiares,4644.21,114b48f0-ad2e-4048-99cc-a2dca5cc3a5c
Nadean,INDEPENDIENTE,277,Arrendada,5249.03,a581bbc2-4090-4494-a6f7-2118dc57004b
Tull,INDEPENDIENTE,508,Propia,4147.45,7051e60b-5590-485a-9e94-6c2a046005ef
Mohammed,INDEPENDIENTE,801,Vive con Familiares,4878.27,0d1727bf-bfc9-4e28-83ac-97df73efd180
Benson,SECTOR PRIVADO,273,Vive con Familiares,8917.59,f8c3d600-acc4-4b18-988e-d1ed48cf4daf
Basia,JUBILADO,66,Arrendada,425.38,40d05543-ad68-4a6f-86a9-699771f444bc
Cordelia,INDEPENDIENTE,990,Arrendada,8749.54,6452c741-018b-417a-84fa-f7e958ca0353
Cecilius,JUBILADO,378,Vive con Familiares,2855.59,3cc0370c-ded4-4040-8972-a236b4c76783
Wes,SECTOR PRIVADO,36,Arrendada,1902.69,792d4b72-7aa1-429f-afa2-f523e3a44696
Broddie,JUBILADO,347,Propia,10008.5,892d54f9-cee9-4718-817e-56ac2a40e404
Abbey,INDEPENDIENTE,835,Vive con Familiares,4820.53,3810c8b6-5f3c-4db6-8693-0d7f3ce55ec2
Jacky,PROFESIONAL,775,Arrendada,5058.6,6fdd9ee5-8e3e-4db4-b995-153e9021789c
Christy,PROFESIONAL,659,Propia,504.4,65a1528a-24ae-4697-bdc5-2558903feb0b
Morgan,JUBILADO,572,Vive con Familiares,548.5,4c9ebfd4-28b3-4150-a910-bbbb5a1c920c
Mill,SECTOR PUBLICO,328,Arrendada,6733.59,050106b5-3a27-4a27-b8ae-1a4c92e9497f
Eran,INDEPENDIENTE,691,Vive con Familiares,-1852.59,02d36ea0-0553-4be5-8dde-d0f4bd7dbde6
Huntlee,INDEPENDIENTE,747,Propia,8117.37,17d4889d-d40b-4ce9-bf0d-7d57ef929508
Penn,SECTOR PRIVADO,621,Propia,7632.69,7fc7a0f9-de5c-4220-a8a7-f89eca755c9a
Hashim,SECTOR PUBLICO,314,Propia,-312.53,16629da7-0c01-4df6-bc13-ff2b56ffe146
Jori,NINGUNO,593,Vive con Familiares,8634.02,405e942c-f24b-4579-acd4-7f3e1ef5fce9
Moishe,PROFESIONAL,891,Vive con Familiares,5596.37,e45edfd3-9591-41b6-87bc-ac03ad6c7b1c
Karol,NINGUNO,840,Arrendada,8170.56,fbe07bb6-7d62-49ca-b364-f1bbebafcbef
Reinaldos,NINGUNO,431,Vive con Familiares,-1749.48,24de8c55-f0eb-4541-9829-26f03260f8ba
Ruby,NINGUNO,519,Vive con Familiares,5658.47,556b7ae6-c83a-4c19-9687-fb1396f8eb72
Shermie,NINGUNO,425,Arrendada,5032.74,f7c6cd44-c8d6-4d18-9cf1-26cf8c2acc45
Jourdain,PROFESIONAL,32,Propia,2292.03,44aa2de2-a56e-47c1-a3dd-441a9e41bfc0
Alessandra,PROFESIONAL,10,Vive con Familiares,5749.87,e0bbac58-fbdf-40a5-908c-a15ac07f7fd4
Tom,JUBILADO,41,Propia,7428.9,e1c398dd-383b-404c-9bc9-38c1cf3e939f
Bridget,JUBILADO,730,Propia,3019.76,3353580b-4238-469f-9099-449fe5a4fba0
Garwood,SECTOR PUBLICO,366,Arrendada,8104.87,6427d63a-6ba0-49c3-bfd3-6cd15cb925e8
Cordy,SECTOR PRIVADO,677,Propia,2135.22,57d7cccc-153e-484e-bd41-218a89649633
Jen,NINGUNO,811,Arrendada,7604.25,487b2888-55c3-4a66-b115-11e4ea9f7f2c
Griff,INDEPENDIENTE,636,Arrendada,6106.03,6b1cc4ea-d8e2-4627-94e0-ede8cb4af9ff
Jeremy,NINGUNO,669,Arrendada,6870.46,cf56890a-28ed-4c02-98aa-fa9719d8dcc1
Jeanelle,SECTOR PUBLICO,136,Vive con Familiares,5554.3,52d9017f-7b4a-4948-af97-24a837336080
Nada,SECTOR PRIVADO,845,Vive con Familiares,2310.82,dc6591dd-2e05-4ee4-8b31-65980ab5f818
Georgeanna,JUBILADO,886,Arrendada,6036.13,7905038c-ec4f-4eed-a967-2cbc954b4c9f
Faina,INDEPENDIENTE,596,Propia,8423.85,12972d92-67a4-49f8-b237-2feac216bf9e
Edsel,PROFESIONAL,589,Vive con Familiares,229.68,ba0f7774-36e7-4352-83ef-7257a7199c76
Izaak,PROFESIONAL,968,Arrendada,3162.43,1ad963a9-d749-4baf-8767-a7abf2e1aa8e
Raleigh,PROFESIONAL,34,Arrendada,4776.96,ee732bf3-9b64-46b1-a90a-a064e2ec87b4
Vasily,PROFESIONAL,633,Vive con Familiares,6078.95,e38ff50f-3aad-4458-9833-a239244b67c9
Worth,JUBILADO,458,Vive con Familiares,7066.41,c4d0916d-bd7e-4417-a4d5-978cdee6bb07
Anatola,INDEPENDIENTE,817,Arrendada,3740.14,1142b228-2d75-4646-9e62-8ee5debd9d9b
Penny,SECTOR PUBLICO,403,Vive con Familiares,3113.75,9636c9b0-4861-4602-8b04-02eb14914422
Reynard,SECTOR PRIVADO,14,Vive con Familiares,6976.79,b59a587f-f6bb-4168-908b-60749b0ca819
Dennis,JUBILADO,573,Arrendada,4504.87,6a37895e-a8a1-411b-a6d1-769010c76eb9
Bo,SECTOR PUBLICO,217,Propia,2395.19,72b8e033-5c33-49f3-b01c-8819f5530791
Adelind,PROFESIONAL,298,Vive con Familiares,-1590.92,a0262ffc-c5c6-44ea-849e-0ea239be0532
Betteanne,SECTOR PRIVADO,156,Propia,-2420.49,4f54faf2-ebb3-44cd-b52a-aa90912fb843
Thatcher,SECTOR PUBLICO,726,Arrendada,2625.33,bd1a9f38-ffc4-4c7b-b58f-8a22734084ec
Chere,NINGUNO,429,Propia,1374.47,5a04d7e3-02d2-4f1b-b40c-aaa7d6c1c3f1
Cary,SECTOR PRIVADO,939,Propia,9265.71,8b1aefea-38be-47fb-bc6f-99a51de870df
Brady,JUBILADO,259,Arrendada,7160.37,80003b80-e54d-4fc7-9656-4c00a4c08df4
Wat,JUBILADO,964,Propia,2814.59,7ab13fb2-8ba2-45d6-9448-21f8a1d4c690
Nicolis,INDEPENDIENTE,879,Vive con Familiares,721.74,1feba0d1-e2d3-4232-a953-9a3f315aa180
Bennie,JUBILADO,624,Arrendada,2144.31,527368a4-892d-404c-beb1-30c30bea34fe
Terrill,PROFESIONAL,997,Vive con Familiares,5576.77,14fb47a3-1b4b-4756-abf8-c24ee13a2da8
Lorrin,NINGUNO,756,Arrendada,2202.66,10bc8de6-afc1-4569-9f5d-ea0da1585841
Raynor,SECTOR PUBLICO,759,Arrendada,1602.59,789408dd-9374-4f36-9bf5-115e3915891c
Adler,NINGUNO,702,Propia,1498.96,31c9bc51-6d9e-4949-8690-ca61fbb98215
